anio,mes,departamento,pais_origen,vnr_origen,vnr_total_depto
2022,12,TOLIMA,México,143.0,1380.0
2022,12,TOLIMA,España,128.0,1380.0
2022,12,TOLIMA,Ecuador,99.0,1380.0
2022,12,TOLIMA,Argentina,64.0,1380.0
2022,12,TOLIMA,Panamá,61.0,1380.0
2022,12,TOLIMA,Canadá,55.0,1380.0
2022,12,TOLIMA,Costa Rica,54.0,1380.0
2022,12,TOLIMA,Chile,45.0,1380.0
2022,12,TOLIMA,Perú,44.0,1380.0
2022,12,TOLIMA,Alemania,37.0,1380.0
2022,12,TOLIMA,Italia,28.0,1380.0
2022,12,TOLIMA,República Dominicana,23.0,1380.0
2022,12,TOLIMA,Australia,22.0,1380.0
2022,12,TOLIMA,Brasil,21.0,1380.0
2022,12,TOLIMA,Reino Unido,16.0,1380.0
2022,12,TOLIMA,Francia,14.0,1380.0
2022,12,TOLIMA,Países Bajos,14.0,1380.0
2022,12,TOLIMA,Uruguay,11.0,1380.0
2022,12,TOLIMA,Suecia,10.0,1380.0
2022,12,TOLIMA,Suiza,10.0,1380.0
2022,12,TOLIMA,Cuba,8.0,1380.0
2022,12,TOLIMA,Bolivia,6.0,1380.0
2022,12,TOLIMA,Guatemala,5.0,1380.0
2022,12,TOLIMA,Honduras,5.0,1380.0
2022,12,TOLIMA,Nicaragua,5.0,1380.0
2022,12,TOLIMA,Portugal,5.0,1380.0
2022,12,TOLIMA,Bulgaria,4.0,1380.0
2022,12,TOLIMA,Israel,4.0,1380.0
2022,12,TOLIMA,Polonia,4.0,1380.0
2022,12,TOLIMA,Rusia,4.0,1380.0
2022,12,TOLIMA,Bélgica,3.0,1380.0
2022,12,TOLIMA,Paraguay,3.0,1380.0
2022,12,TOLIMA,Puerto Rico,3.0,1380.0
2022,12,TOLIMA,Arabia Saudita,2.0,1380.0
2022,12,TOLIMA,Austria,2.0,1380.0
2022,12,TOLIMA,China,2.0,1380.0
2022,12,TOLIMA,Corea del Sur,2.0,1380.0
2022,12,TOLIMA,El Salvador,2.0,1380.0
2022,12,TOLIMA,Estonia,2.0,1380.0
2022,12,TOLIMA,Hungría,2.0,1380.0
2022,12,TOLIMA,Irlanda,2.0,1380.0
2022,12,TOLIMA,Noruega,2.0,1380.0
2022,12,TOLIMA,Rumania,2.0,1380.0
2022,12,TOLIMA,Albania,1.0,1380.0
2022,12,TOLIMA,Barbados,1.0,1380.0
2022,12,TOLIMA,Dinamarca,1.0,1380.0
2022,12,TOLIMA,Grecia,1.0,1380.0
2022,12,TOLIMA,India,1.0,1380.0
2022,12,TOLIMA,Islas Caimán,1.0,1380.0
2022,12,TOLIMA,Japón,1.0,1380.0
2022,12,TOLIMA,República Checa,1.0,1380.0
2022,12,TOLIMA,Surinam,1.0,1380.0
2022,12,TOLIMA,Trinidad y Tobago,1.0,1380.0
2022,12,TOLIMA,Ucrania,1.0,1380.0
2023,1,TOLIMA,Estados Unidos,141.0,686.0
2023,1,TOLIMA,México,65.0,686.0
2023,1,TOLIMA,Ecuador,49.0,686.0
2023,1,TOLIMA,España,48.0,686.0
2023,1,TOLIMA,Chile,47.0,686.0
2023,1,TOLIMA,Perú,46.0,686.0
2023,1,TOLIMA,Canadá,30.0,686.0
2023,1,TOLIMA,Panamá,26.0,686.0
2023,1,TOLIMA,Alemania,24.0,686.0
2023,1,TOLIMA,Costa Rica,22.0,686.0
2023,1,TOLIMA,Brasil,19.0,686.0
2023,1,TOLIMA,Argentina,17.0,686.0
2023,1,TOLIMA,Italia,14.0,686.0
2023,1,TOLIMA,Uruguay,14.0,686.0
2023,1,TOLIMA,Países Bajos,13.0,686.0
2023,1,TOLIMA,República Dominicana,13.0,686.0
2023,1,TOLIMA,Reino Unido,11.0,686.0
2023,1,TOLIMA,Cuba,7.0,686.0
2023,1,TOLIMA,El Salvador,7.0,686.0
2023,1,TOLIMA,Bolivia,6.0,686.0
2023,1,TOLIMA,Guatemala,6.0,686.0
2023,1,TOLIMA,Australia,5.0,686.0
2023,1,TOLIMA,Austria,5.0,686.0
2023,1,TOLIMA,Francia,5.0,686.0
2023,1,TOLIMA,Eslovaquia,4.0,686.0
2023,1,TOLIMA,Paraguay,4.0,686.0
2023,1,TOLIMA,República Checa,4.0,686.0
2023,1,TOLIMA,Honduras,3.0,686.0
2023,1,TOLIMA,Rusia,3.0,686.0
2023,1,TOLIMA,Suecia,3.0,686.0
2023,1,TOLIMA,Bélgica,2.0,686.0
2023,1,TOLIMA,Finlandia,2.0,686.0
2023,1,TOLIMA,Grecia,2.0,686.0
2023,1,TOLIMA,Irlanda,2.0,686.0
2023,1,TOLIMA,Nicaragua,2.0,686.0
2023,1,TOLIMA,Portugal,2.0,686.0
2023,1,TOLIMA,Puerto Rico,2.0,686.0
2023,1,TOLIMA,Suiza,2.0,686.0
2023,1,TOLIMA,Trinidad y Tobago,2.0,686.0
2023,1,TOLIMA,China,1.0,686.0
2023,1,TOLIMA,Islas Caimán,1.0,686.0
2023,1,TOLIMA,Noruega,1.0,686.0
2023,1,TOLIMA,Polonia,1.0,686.0
2023,1,TOLIMA,Sudan del Sur,1.0,686.0
2023,1,TOLIMA,Turquía,1.0,686.0
2023,1,TOLIMA,Ucrania,1.0,686.0
2023,2,TOLIMA,Estados Unidos,198.0,708.0
2023,2,TOLIMA,Chile,81.0,708.0
2023,2,TOLIMA,México,77.0,708.0
2023,2,TOLIMA,España,47.0,708.0
2023,2,TOLIMA,Panamá,36.0,708.0
2023,2,TOLIMA,Ecuador,34.0,708.0
2023,2,TOLIMA,Perú,28.0,708.0
2023,2,TOLIMA,Costa Rica,21.0,708.0
2023,2,TOLIMA,Argentina,19.0,708.0
2023,2,TOLIMA,Alemania,18.0,708.0
2023,2,TOLIMA,Brasil,16.0,708.0
2023,2,TOLIMA,Canadá,16.0,708.0
2023,2,TOLIMA,Reino Unido,12.0,708.0
2023,2,TOLIMA,República Dominicana,11.0,708.0
2023,2,TOLIMA,Francia,10.0,708.0
2023,2,TOLIMA,Italia,10.0,708.0
2023,2,TOLIMA,Suiza,8.0,708.0
2023,2,TOLIMA,Guatemala,7.0,708.0
2023,2,TOLIMA,Bélgica,6.0,708.0
2023,2,TOLIMA,El Salvador,6.0,708.0
2023,2,TOLIMA,Honduras,6.0,708.0
2023,2,TOLIMA,Bolivia,5.0,708.0
2023,2,TOLIMA,Australia,4.0,708.0
2023,2,TOLIMA,China,4.0,708.0
2023,2,TOLIMA,Países Bajos,4.0,708.0
2023,2,TOLIMA,Cuba,3.0,708.0
2023,2,TOLIMA,Austria,2.0,708.0
2023,2,TOLIMA,Grecia,2.0,708.0
2023,2,TOLIMA,Irlanda,2.0,708.0
2023,2,TOLIMA,Nicaragua,2.0,708.0
2023,2,TOLIMA,Turquía,2.0,708.0
2023,2,TOLIMA,Bulgaria,1.0,708.0
2023,2,TOLIMA,Corea del Sur,1.0,708.0
2023,2,TOLIMA,Costa de Marfil,1.0,708.0
2023,2,TOLIMA,Dinamarca,1.0,708.0
2023,2,TOLIMA,Estonia,1.0,708.0
2023,2,TOLIMA,Finlandia,1.0,708.0
2023,2,TOLIMA,Japón,1.0,708.0
2023,2,TOLIMA,Polonia,1.0,708.0
2023,2,TOLIMA,Puerto Rico,1.0,708.0
2023,2,TOLIMA,Rusia,1.0,708.0
2023,2,TOLIMA,Taiwán,1.0,708.0
2023,3,TOLIMA,Estados Unidos,228.0,655.0
2023,3,TOLIMA,Ecuador,67.0,655.0
2023,3,TOLIMA,México,49.0,655.0
2023,3,TOLIMA,Perú,46.0,655.0
2023,3,TOLIMA,España,41.0,655.0
2023,3,TOLIMA,Canadá,27.0,655.0
2023,3,TOLIMA,Chile,21.0,655.0
2023,3,TOLIMA,Alemania,20.0,655.0
2023,3,TOLIMA,Argentina,18.0,655.0
2023,3,TOLIMA,Brasil,13.0,655.0
2023,3,TOLIMA,Reino Unido,13.0,655.0
2023,3,TOLIMA,Panamá,12.0,655.0
2023,3,TOLIMA,República Dominicana,12.0,655.0
2023,3,TOLIMA,Israel,10.0,655.0
2023,3,TOLIMA,Francia,9.0,655.0
2023,3,TOLIMA,Costa Rica,8.0,655.0
2023,3,TOLIMA,Países Bajos,8.0,655.0
2023,3,TOLIMA,Italia,7.0,655.0
2023,3,TOLIMA,Australia,6.0,655.0
2023,3,TOLIMA,Rusia,6.0,655.0
2023,3,TOLIMA,Polonia,4.0,655.0
2023,3,TOLIMA,Bélgica,3.0,655.0
2023,3,TOLIMA,Austria,2.0,655.0
2023,3,TOLIMA,Cuba,2.0,655.0
2023,3,TOLIMA,Finlandia,2.0,655.0
2023,3,TOLIMA,Guatemala,2.0,655.0
2023,3,TOLIMA,Nueva Zelanda,2.0,655.0
2023,3,TOLIMA,Portugal,2.0,655.0
2023,3,TOLIMA,Suecia,2.0,655.0
2023,3,TOLIMA,Suiza,2.0,655.0
2023,3,TOLIMA,Albania,1.0,655.0
2023,3,TOLIMA,Antigua y Barbuda,1.0,655.0
2023,3,TOLIMA,Aruba,1.0,655.0
2023,3,TOLIMA,Dinamarca,1.0,655.0
2023,3,TOLIMA,El Salvador,1.0,655.0
2023,3,TOLIMA,Honduras,1.0,655.0
2023,3,TOLIMA,Islas Caimán,1.0,655.0
2023,3,TOLIMA,Japón,1.0,655.0
2023,3,TOLIMA,Líbano,1.0,655.0
2023,3,TOLIMA,Paraguay,1.0,655.0
2023,3,TOLIMA,Turquía,1.0,655.0
2023,4,TOLIMA,Estados Unidos,188.0,599.0
2023,4,TOLIMA,México,60.0,599.0
2023,4,TOLIMA,Argentina,58.0,599.0
2023,4,TOLIMA,Ecuador,38.0,599.0
2023,4,TOLIMA,Perú,32.0,599.0
2023,4,TOLIMA,España,31.0,599.0
2023,4,TOLIMA,República Dominicana,25.0,599.0
2023,4,TOLIMA,Canadá,23.0,599.0
2023,4,TOLIMA,Panamá,19.0,599.0
2023,4,TOLIMA,Chile,16.0,599.0
2023,4,TOLIMA,Alemania,12.0,599.0
2023,4,TOLIMA,Costa Rica,12.0,599.0
2023,4,TOLIMA,Australia,8.0,599.0
2023,4,TOLIMA,Reino Unido,8.0,599.0
2023,4,TOLIMA,Italia,7.0,599.0
2023,4,TOLIMA,Brasil,6.0,599.0
2023,4,TOLIMA,Francia,6.0,599.0
2023,4,TOLIMA,Países Bajos,6.0,599.0
2023,4,TOLIMA,Suiza,5.0,599.0
2023,4,TOLIMA,Bolivia,4.0,599.0
2023,4,TOLIMA,Guatemala,4.0,599.0
2023,4,TOLIMA,Polonia,4.0,599.0
2023,4,TOLIMA,Uruguay,4.0,599.0
2023,4,TOLIMA,El Salvador,3.0,599.0
2023,4,TOLIMA,Paraguay,3.0,599.0
2023,4,TOLIMA,Puerto Rico,3.0,599.0
2023,4,TOLIMA,Andorra,2.0,599.0
2023,4,TOLIMA,Bélgica,2.0,599.0
2023,4,TOLIMA,Cuba,2.0,599.0
2023,4,TOLIMA,Austria,1.0,599.0
2023,4,TOLIMA,Bangladesh,1.0,599.0
2023,4,TOLIMA,Corea del Sur,1.0,599.0
2023,4,TOLIMA,Grecia,1.0,599.0
2023,4,TOLIMA,Honduras,1.0,599.0
2023,4,TOLIMA,Portugal,1.0,599.0
2023,4,TOLIMA,Rusia,1.0,599.0
2023,4,TOLIMA,Serbia,1.0,599.0
2023,5,TOLIMA,Estados Unidos,182.0,592.0
2023,5,TOLIMA,Ecuador,58.0,592.0
2023,5,TOLIMA,México,57.0,592.0
2023,5,TOLIMA,España,42.0,592.0
2023,5,TOLIMA,Brasil,41.0,592.0
2023,5,TOLIMA,República Dominicana,30.0,592.0
2023,5,TOLIMA,Alemania,27.0,592.0
2023,5,TOLIMA,Perú,22.0,592.0
2023,5,TOLIMA,Chile,17.0,592.0
2023,5,TOLIMA,Canadá,15.0,592.0
2023,5,TOLIMA,Panamá,13.0,592.0
2023,5,TOLIMA,Costa Rica,11.0,592.0
2023,5,TOLIMA,Argentina,8.0,592.0
2023,5,TOLIMA,Países Bajos,7.0,592.0
2023,5,TOLIMA,Reino Unido,6.0,592.0
2023,5,TOLIMA,Austria,5.0,592.0
2023,5,TOLIMA,Francia,5.0,592.0
2023,5,TOLIMA,El Salvador,3.0,592.0
2023,5,TOLIMA,Guatemala,3.0,592.0
2023,5,TOLIMA,Honduras,3.0,592.0
2023,5,TOLIMA,Suecia,3.0,592.0
2023,5,TOLIMA,Uruguay,3.0,592.0
2023,5,TOLIMA,Aruba,2.0,592.0
2023,5,TOLIMA,Australia,2.0,592.0
2023,5,TOLIMA,Cuba,2.0,592.0
2023,5,TOLIMA,Dinamarca,2.0,592.0
2023,5,TOLIMA,Grecia,2.0,592.0
2023,5,TOLIMA,Italia,2.0,592.0
2023,5,TOLIMA,Lituania,2.0,592.0
2023,5,TOLIMA,Nicaragua,2.0,592.0
2023,5,TOLIMA,Rusia,2.0,592.0
2023,5,TOLIMA,Bolivia,1.0,592.0
2023,5,TOLIMA,Curazao,1.0,592.0
2023,5,TOLIMA,Finlandia,1.0,592.0
2023,5,TOLIMA,Irlanda,1.0,592.0
2023,5,TOLIMA,Marruecos,1.0,592.0
2023,5,TOLIMA,Nueva Zelanda,1.0,592.0
2023,5,TOLIMA,Paraguay,1.0,592.0
2023,5,TOLIMA,Portugal,1.0,592.0
2023,5,TOLIMA,Puerto Rico,1.0,592.0
2023,5,TOLIMA,República Checa,1.0,592.0
2023,5,TOLIMA,Rumania,1.0,592.0
2023,5,TOLIMA,Suiza,1.0,592.0
2023,5,TOLIMA,Turquía,1.0,592.0
2023,6,TOLIMA,Estados Unidos,371.0,1085.0
2023,6,TOLIMA,México,146.0,1085.0
2023,6,TOLIMA,España,90.0,1085.0
2023,6,TOLIMA,Ecuador,68.0,1085.0
2023,6,TOLIMA,Panamá,50.0,1085.0
2023,6,TOLIMA,Chile,41.0,1085.0
2023,6,TOLIMA,Perú,29.0,1085.0
2023,6,TOLIMA,Brasil,27.0,1085.0
2023,6,TOLIMA,Cuba,27.0,1085.0
2023,6,TOLIMA,Argentina,24.0,1085.0
2023,6,TOLIMA,Canadá,21.0,1085.0
2023,6,TOLIMA,Costa Rica,21.0,1085.0
2023,6,TOLIMA,Alemania,16.0,1085.0
2023,6,TOLIMA,Bolivia,16.0,1085.0
2023,6,TOLIMA,Guatemala,15.0,1085.0
2023,6,TOLIMA,Italia,14.0,1085.0
2023,6,TOLIMA,Países Bajos,14.0,1085.0
2023,6,TOLIMA,Francia,12.0,1085.0
2023,6,TOLIMA,Reino Unido,11.0,1085.0
2023,6,TOLIMA,República Dominicana,11.0,1085.0
2023,6,TOLIMA,Australia,8.0,1085.0
2023,6,TOLIMA,Uruguay,7.0,1085.0
2023,6,TOLIMA,Suecia,5.0,1085.0
2023,6,TOLIMA,Honduras,4.0,1085.0
2023,6,TOLIMA,Polonia,3.0,1085.0
2023,6,TOLIMA,Portugal,3.0,1085.0
2023,6,TOLIMA,Puerto Rico,3.0,1085.0
2023,6,TOLIMA,Arabia Saudita,2.0,1085.0
2023,6,TOLIMA,Bélgica,2.0,1085.0
2023,6,TOLIMA,Camerún,2.0,1085.0
2023,6,TOLIMA,El Salvador,2.0,1085.0
2023,6,TOLIMA,Emiratos Árabes Unidos,2.0,1085.0
2023,6,TOLIMA,Irlanda,2.0,1085.0
2023,6,TOLIMA,Israel,2.0,1085.0
2023,6,TOLIMA,Qatar,2.0,1085.0
2023,6,TOLIMA,República Checa,2.0,1085.0
2023,6,TOLIMA,Bangladesh,1.0,1085.0
2023,6,TOLIMA,Curazao,1.0,1085.0
2023,6,TOLIMA,Egipto,1.0,1085.0
2023,6,TOLIMA,Finlandia,1.0,1085.0
2023,6,TOLIMA,Grecia,1.0,1085.0
2023,6,TOLIMA,Islas Caimán,1.0,1085.0
2023,6,TOLIMA,Noruega,1.0,1085.0
2023,6,TOLIMA,Paraguay,1.0,1085.0
2023,6,TOLIMA,Suiza,1.0,1085.0
2023,6,TOLIMA,Turquía,1.0,1085.0
2023,7,TOLIMA,Estados Unidos,335.0,1050.0
2023,7,TOLIMA,Ecuador,142.0,1050.0
2023,7,TOLIMA,México,84.0,1050.0
2023,7,TOLIMA,España,70.0,1050.0
2023,7,TOLIMA,Perú,40.0,1050.0
2023,7,TOLIMA,Canadá,39.0,1050.0
2023,7,TOLIMA,Países Bajos,31.0,1050.0
2023,7,TOLIMA,Chile,27.0,1050.0
2023,7,TOLIMA,Costa Rica,27.0,1050.0
2023,7,TOLIMA,República Dominicana,23.0,1050.0
2023,7,TOLIMA,Suiza,23.0,1050.0
2023,7,TOLIMA,Panamá,22.0,1050.0
2023,7,TOLIMA,Brasil,18.0,1050.0
2023,7,TOLIMA,Italia,18.0,1050.0
2023,7,TOLIMA,Alemania,14.0,1050.0
2023,7,TOLIMA,Bélgica,14.0,1050.0
2023,7,TOLIMA,Argentina,11.0,1050.0
2023,7,TOLIMA,Francia,11.0,1050.0
2023,7,TOLIMA,Reino Unido,10.0,1050.0
2023,7,TOLIMA,Israel,9.0,1050.0
2023,7,TOLIMA,Guatemala,8.0,1050.0
2023,7,TOLIMA,Curazao,7.0,1050.0
2023,7,TOLIMA,El Salvador,7.0,1050.0
2023,7,TOLIMA,Austria,6.0,1050.0
2023,7,TOLIMA,Uruguay,5.0,1050.0
2023,7,TOLIMA,Australia,4.0,1050.0
2023,7,TOLIMA,Bolivia,4.0,1050.0
2023,7,TOLIMA,Cuba,4.0,1050.0
2023,7,TOLIMA,Honduras,4.0,1050.0
2023,7,TOLIMA,Portugal,4.0,1050.0
2023,7,TOLIMA,Puerto Rico,4.0,1050.0
2023,7,TOLIMA,Aruba,3.0,1050.0
2023,7,TOLIMA,Egipto,3.0,1050.0
2023,7,TOLIMA,Guayana Francesa,3.0,1050.0
2023,7,TOLIMA,China,2.0,1050.0
2023,7,TOLIMA,India,2.0,1050.0
2023,7,TOLIMA,Paraguay,2.0,1050.0
2023,7,TOLIMA,Rusia,2.0,1050.0
2023,7,TOLIMA,Suecia,2.0,1050.0
2023,7,TOLIMA,Turquía,2.0,1050.0
2023,7,TOLIMA,Camerún,1.0,1050.0
2023,7,TOLIMA,Islas Cook,1.0,1050.0
2023,7,TOLIMA,San Martin,1.0,1050.0
2023,7,TOLIMA,Túnez,1.0,1050.0
2023,8,TOLIMA,Estados Unidos,199.0,670.0
2023,8,TOLIMA,Ecuador,123.0,670.0
2023,8,TOLIMA,España,59.0,670.0
2023,8,TOLIMA,México,53.0,670.0
2023,8,TOLIMA,Alemania,23.0,670.0
2023,8,TOLIMA,Panamá,21.0,670.0
2023,8,TOLIMA,Francia,18.0,670.0
2023,8,TOLIMA,Brasil,17.0,670.0
2023,8,TOLIMA,Italia,16.0,670.0
2023,8,TOLIMA,Perú,15.0,670.0
2023,8,TOLIMA,Canadá,12.0,670.0
2023,8,TOLIMA,Chile,11.0,670.0
2023,8,TOLIMA,Costa Rica,11.0,670.0
2023,8,TOLIMA,República Dominicana,11.0,670.0
2023,8,TOLIMA,Argentina,10.0,670.0
2023,8,TOLIMA,Países Bajos,10.0,670.0
2023,8,TOLIMA,Guatemala,7.0,670.0
2023,8,TOLIMA,Puerto Rico,6.0,670.0
2023,8,TOLIMA,Suiza,5.0,670.0
2023,8,TOLIMA,Bolivia,4.0,670.0
2023,8,TOLIMA,Cuba,4.0,670.0
2023,8,TOLIMA,Reino Unido,4.0,670.0
2023,8,TOLIMA,Austria,3.0,670.0
2023,8,TOLIMA,Uruguay,3.0,670.0
2023,8,TOLIMA,Aruba,2.0,670.0
2023,8,TOLIMA,China,2.0,670.0
2023,8,TOLIMA,El Salvador,2.0,670.0
2023,8,TOLIMA,Japón,2.0,670.0
2023,8,TOLIMA,Portugal,2.0,670.0
2023,8,TOLIMA,Australia,1.0,670.0
2023,8,TOLIMA,Bélgica,1.0,670.0
2023,8,TOLIMA,Bielorrusia,1.0,670.0
2023,8,TOLIMA,Dinamarca,1.0,670.0
2023,8,TOLIMA,Emiratos Árabes Unidos,1.0,670.0
2023,8,TOLIMA,Filipinas,1.0,670.0
2023,8,TOLIMA,Ghana,1.0,670.0
2023,8,TOLIMA,Honduras,1.0,670.0
2023,8,TOLIMA,Irlanda,1.0,670.0
2023,8,TOLIMA,Kenia,1.0,670.0
2023,8,TOLIMA,Letonia,1.0,670.0
2023,8,TOLIMA,Nicaragua,1.0,670.0
2023,8,TOLIMA,Polonia,1.0,670.0
2023,8,TOLIMA,República Checa,1.0,670.0
2023,8,TOLIMA,Rusia,1.0,670.0
2023,9,TOLIMA,Italia,319.0,1514.0
2023,9,TOLIMA,España,228.0,1514.0
2023,9,TOLIMA,Estados Unidos,217.0,1514.0
2023,9,TOLIMA,Argentina,147.0,1514.0
2023,9,TOLIMA,Brasil,95.0,1514.0
2023,9,TOLIMA,México,63.0,1514.0
2023,9,TOLIMA,Portugal,62.0,1514.0
2023,9,TOLIMA,Ecuador,54.0,1514.0
2023,9,TOLIMA,Alemania,46.0,1514.0
2023,9,TOLIMA,Chile,37.0,1514.0
2023,9,TOLIMA,Costa Rica,29.0,1514.0
2023,9,TOLIMA,República Dominicana,20.0,1514.0
2023,9,TOLIMA,Perú,15.0,1514.0
2023,9,TOLIMA,Francia,14.0,1514.0
2023,9,TOLIMA,Países Bajos,14.0,1514.0
2023,9,TOLIMA,Egipto,13.0,1514.0
2023,9,TOLIMA,Canadá,12.0,1514.0
2023,9,TOLIMA,Australia,11.0,1514.0
2023,9,TOLIMA,Paraguay,11.0,1514.0
2023,9,TOLIMA,Panamá,9.0,1514.0
2023,9,TOLIMA,El Salvador,8.0,1514.0
2023,9,TOLIMA,Bélgica,6.0,1514.0
2023,9,TOLIMA,Cuba,6.0,1514.0
2023,9,TOLIMA,Nueva Zelanda,6.0,1514.0
2023,9,TOLIMA,Puerto Rico,6.0,1514.0
2023,9,TOLIMA,Turquía,6.0,1514.0
2023,9,TOLIMA,Uruguay,6.0,1514.0
2023,9,TOLIMA,Andorra,5.0,1514.0
2023,9,TOLIMA,Dinamarca,5.0,1514.0
2023,9,TOLIMA,Guatemala,5.0,1514.0
2023,9,TOLIMA,Reino Unido,5.0,1514.0
2023,9,TOLIMA,Suiza,5.0,1514.0
2023,9,TOLIMA,Taiwán,5.0,1514.0
2023,9,TOLIMA,Croacia,4.0,1514.0
2023,9,TOLIMA,Honduras,4.0,1514.0
2023,9,TOLIMA,Austria,3.0,1514.0
2023,9,TOLIMA,Polonia,3.0,1514.0
2023,9,TOLIMA,Japón,2.0,1514.0
2023,9,TOLIMA,Noruega,2.0,1514.0
2023,9,TOLIMA,China,1.0,1514.0
2023,9,TOLIMA,Corea del Sur,1.0,1514.0
2023,9,TOLIMA,Curazao,1.0,1514.0
2023,9,TOLIMA,India,1.0,1514.0
2023,9,TOLIMA,Isla Aland,1.0,1514.0
2023,9,TOLIMA,Ucrania,1.0,1514.0
2023,10,TOLIMA,Estados Unidos,172.0,619.0
2023,10,TOLIMA,México,109.0,619.0
2023,10,TOLIMA,Panamá,45.0,619.0
2023,10,TOLIMA,España,44.0,619.0
2023,10,TOLIMA,Ecuador,32.0,619.0
2023,10,TOLIMA,Canadá,23.0,619.0
2023,10,TOLIMA,Alemania,21.0,619.0
2023,10,TOLIMA,Argentina,20.0,619.0
2023,10,TOLIMA,Perú,19.0,619.0
2023,10,TOLIMA,Brasil,18.0,619.0
2023,10,TOLIMA,El Salvador,14.0,619.0
2023,10,TOLIMA,República Dominicana,13.0,619.0
2023,10,TOLIMA,Costa Rica,12.0,619.0
2023,10,TOLIMA,Italia,8.0,619.0
2023,10,TOLIMA,Reino Unido,8.0,619.0
2023,10,TOLIMA,Países Bajos,7.0,619.0
2023,10,TOLIMA,Bélgica,5.0,619.0
2023,10,TOLIMA,China,4.0,619.0
2023,10,TOLIMA,Francia,4.0,619.0
2023,10,TOLIMA,Guatemala,3.0,619.0
2023,10,TOLIMA,Honduras,3.0,619.0
2023,10,TOLIMA,Lituania,3.0,619.0
2023,10,TOLIMA,Puerto Rico,3.0,619.0
2023,10,TOLIMA,Australia,2.0,619.0
2023,10,TOLIMA,Austria,2.0,619.0
2023,10,TOLIMA,Chile,2.0,619.0
2023,10,TOLIMA,Portugal,2.0,619.0
2023,10,TOLIMA,República Checa,2.0,619.0
2023,10,TOLIMA,Suiza,2.0,619.0
2023,10,TOLIMA,Trinidad y Tobago,2.0,619.0
2023,10,TOLIMA,Uruguay,2.0,619.0
2023,10,TOLIMA,Corea del Sur,1.0,619.0
2023,10,TOLIMA,Cuba,1.0,619.0
2023,10,TOLIMA,Curazao,1.0,619.0
2023,10,TOLIMA,Dinamarca,1.0,619.0
2023,10,TOLIMA,Eslovenia,1.0,619.0
2023,10,TOLIMA,Grecia,1.0,619.0
2023,10,TOLIMA,Israel,1.0,619.0
2023,10,TOLIMA,Jamaica,1.0,619.0
2023,10,TOLIMA,Japón,1.0,619.0
2023,10,TOLIMA,Letonia,1.0,619.0
2023,10,TOLIMA,Paraguay,1.0,619.0
2023,10,TOLIMA,Suecia,1.0,619.0
2023,10,TOLIMA,Turquía,1.0,619.0
2023,11,TOLIMA,Estados Unidos,161.0,491.0
2023,11,TOLIMA,Ecuador,35.0,491.0
2023,11,TOLIMA,España,34.0,491.0
2023,11,TOLIMA,Perú,30.0,491.0
2023,11,TOLIMA,México,29.0,491.0
2023,11,TOLIMA,Panamá,21.0,491.0
2023,11,TOLIMA,Brasil,20.0,491.0
2023,11,TOLIMA,Chile,19.0,491.0
2023,11,TOLIMA,Argentina,18.0,491.0
2023,11,TOLIMA,Canadá,17.0,491.0
2023,11,TOLIMA,Italia,11.0,491.0
2023,11,TOLIMA,República Dominicana,11.0,491.0
2023,11,TOLIMA,Alemania,10.0,491.0
2023,11,TOLIMA,Australia,8.0,491.0
2023,11,TOLIMA,Francia,7.0,491.0
2023,11,TOLIMA,Costa Rica,6.0,491.0
2023,11,TOLIMA,Reino Unido,6.0,491.0
2023,11,TOLIMA,Guatemala,5.0,491.0
2023,11,TOLIMA,Bolivia,4.0,491.0
2023,11,TOLIMA,Países Bajos,4.0,491.0
2023,11,TOLIMA,Bélgica,3.0,491.0
2023,11,TOLIMA,Cuba,3.0,491.0
2023,11,TOLIMA,Polonia,3.0,491.0
2023,11,TOLIMA,Puerto Rico,3.0,491.0
2023,11,TOLIMA,Andorra,2.0,491.0
2023,11,TOLIMA,El Salvador,2.0,491.0
2023,11,TOLIMA,Honduras,2.0,491.0
2023,11,TOLIMA,Suecia,2.0,491.0
2023,11,TOLIMA,Austria,1.0,491.0
2023,11,TOLIMA,Benín,1.0,491.0
2023,11,TOLIMA,China,1.0,491.0
2023,11,TOLIMA,Corea del Sur,1.0,491.0
2023,11,TOLIMA,Croacia,1.0,491.0
2023,11,TOLIMA,Curazao,1.0,491.0
2023,11,TOLIMA,Dinamarca,1.0,491.0
2023,11,TOLIMA,Egipto,1.0,491.0
2023,11,TOLIMA,Georgia,1.0,491.0
2023,11,TOLIMA,India,1.0,491.0
2023,11,TOLIMA,Jamaica,1.0,491.0
2023,11,TOLIMA,Letonia,1.0,491.0
2023,11,TOLIMA,Noruega,1.0,491.0
2023,11,TOLIMA,San Cristóbal y Nieves,1.0,491.0
2023,11,TOLIMA,Uruguay,1.0,491.0
2023,12,TOLIMA,Estados Unidos,520.0,1557.0
2023,12,TOLIMA,México,163.0,1557.0
2023,12,TOLIMA,España,150.0,1557.0
2023,12,TOLIMA,Ecuador,110.0,1557.0
2023,12,TOLIMA,Canadá,101.0,1557.0
2023,12,TOLIMA,Chile,52.0,1557.0
2023,12,TOLIMA,Brasil,45.0,1557.0
2023,12,TOLIMA,Panamá,44.0,1557.0
2023,12,TOLIMA,Argentina,43.0,1557.0
2023,12,TOLIMA,Alemania,42.0,1557.0
2023,12,TOLIMA,Perú,37.0,1557.0
